#MJD mag magerr flux fluxerr
59079.2277374168 -0.3309321966 0.0311108292 1.356353457 0.0388664279
59079.2277490044 -0.3224494167 0.0312847492 1.3457976533 0.0387795358
59079.2277605921 -0.3804531344 0.0321580417 1.4196498921 0.0420495168
59079.2277721798 -0.3366720571 0.0315906832 1.3635429518 0.0396750975
59079.2277837675 -0.3497378123 0.0317675922 1.3800509644 0.0403803042
59079.2277953552 -0.370751649 0.031678426 1.4070212599 0.0410538997
59079.2278069429 -0.3806256217 0.0318339334 1.419875445 0.0416323297
59079.2278185306 -0.3353961787 0.0316942703 1.3619415562 0.0397584451
59079.2278301182 -0.3168994444 0.0316193687 1.3389358741 0.0389944801
59079.2278417059 -0.3401926552 0.0317925047 1.3679715397 0.0400582496
59079.2278532936 -0.3076185952 0.0313430777 1.3275394572 0.038324742
59079.2278648813 -0.3348826607 0.0316646446 1.3612975543 0.0397024991
59079.227876469 -0.3549411815 0.0313925332 1.386680705 0.0400952565
59079.2278880567 -0.3300057036 0.0319577852 1.3551965314 0.0398904667
59079.2278996443 -0.3026582912 0.0315213573 1.321488282 0.0383670483
59079.227911232 -0.3217128432 0.0313574223 1.3448849614 0.0388432584
59079.2279228197 -0.3460319772 0.0314450227 1.3753486037 0.0398340868
59079.2279344074 -0.3311101537 0.0314563843 1.3565757878 0.0393045679
59079.2279459951 -0.328267669 0.0318296438 1.3530288832 0.0396669682
59079.2279575828 -0.3410990603 0.0318137417 1.3691140401 0.0401184862
59079.2279691705 -0.3711992683 0.0318501868 1.4076014558 0.0412935151
59079.2279807582 -0.3747495392 0.0314778152 1.4122117339 0.0409444045
59079.2279923458 -0.3357055776 0.0310348392 1.3623297198 0.0389423264
59079.2280039335 -0.3934727356 0.03137119 1.4367760971 0.0415154978
59079.2280155212 -0.355477955 0.0318954578 1.387366431 0.0407577484
59079.2280271089 -0.3338522007 0.0316984304 1.3600061751 0.0397071576
59079.2280386966 -0.3253886002 0.0317979891 1.3494457818 0.0395225773
59079.2280502843 -0.3413793698 0.0318413047 1.3694675562 0.0401636121
59079.2280618719 -0.3333338845 0.0317795014 1.3593570809 0.0397897119
59079.2280734596 -0.3020011536 0.03154703 1.3206886984 0.0383750631
59079.2280850473 -0.3518194956 0.0317936505 1.3826994759 0.0404909864
59079.228096635 -0.352009331 0.03216371 1.3829412549 0.0409694404
59079.2281082227 -0.3321454909 0.031962218 1.3578700094 0.039974705
59079.2281198104 -0.3426688026 0.0314932047 1.3710949177 0.0397717352
59079.2281313981 -0.3330608087 0.0317341353 1.3590152292 0.039722919
59079.2281429857 -0.3410480374 0.0313799588 1.3690497017 0.0395696078
59079.2281545734 -0.3613414469 0.0317658653 1.3948791374 0.040811958
59079.2281661611 -0.3418717368 0.0313091197 1.3700887325 0.0395102442
59079.2281777488 -0.3017293585 0.0315276851 1.3203581284 0.0383419317
59079.2281893365 -0.3411120228 0.0319938992 1.3691303859 0.0403461542
59079.2282009242 -0.3509153333 0.0313844096 1.3815484926 0.0399365237
59079.2282125119 -0.3334039099 0.0313078259 1.3594447566 0.0392016761
59079.2282240995 -0.3488267604 0.0314941843 1.3788934358 0.0399991932
59079.2282356872 -0.3710105135 0.0317870888 1.4073567661 0.041204545
59079.2282472749 -0.3296494503 0.0316670593 1.3547519353 0.0395146079
59079.2282588626 -0.3550089214 0.0318276831 1.3867672237 0.0406535763
59079.2282704503 -0.3476031052 0.0316445432 1.3773402596 0.0401448865
59079.228282038 -0.3473853407 0.0315690699 1.3770640362 0.0400411079
59079.2282936256 -0.3326814276 0.0312775133 1.3585404411 0.0391376685
59079.2283052133 -0.293055028 0.0316629592 1.3098513475 0.0382000274
59079.228316801 -0.386683643 0.0316668669 1.4278199876 0.041645561
59079.2283283887 -0.3062264162 0.0314352824 1.3258383183 0.0383882306
59079.2283399764 -0.3623984965 0.0318720009 1.3962378232 0.0409882041
59079.2283515641 -0.3754605344 0.0321785989 1.4131368247 0.0418833592
59079.2283631518 -0.3253118828 0.031818708 1.3493504342 0.039545535
59079.2283747394 -0.3048873949 0.0318184801 1.3242041907 0.0388082939
59079.2283863271 -0.3644088443 0.0321063992 1.3988254904 0.0413661689
59079.2283979148 -0.3497857769 0.0317707914 1.3801119323 0.0403861548
59079.2284095025 -0.3543642707 0.0314482845 1.3859440818 0.0401451264
59079.2284210902 -0.338263899 0.0315213068 1.3655435636 0.0396460511
59079.2284326779 -0.3319112857 0.0316931834 1.3575771334 0.0396296777
59079.2284442656 -0.3534555564 0.0319005838 1.3847845917 0.0406884377
59079.2284558532 -0.3717083263 0.0319505161 1.4082615782 0.0414430176
59079.2284674409 -0.3615440919 0.0319760385 1.395139506 0.0410896514
59079.2284790286 -0.3299099023 0.0319567294 1.3550769593 0.0398856293
59079.2284906163 -0.3180558678 0.032277795 1.3403627415 0.0398489028
59079.228502204 -0.3476808444 0.0323824832 1.3774388814 0.0410839933
59079.2285238773 -0.3353901737 0.0323579386 1.3619340236 0.0405907502
59079.228535465 -0.3255131065 0.0314816574 1.3496005377 0.0391338876
59079.2285470527 -0.3669733863 0.0314697211 1.402133464 0.040641751
59079.2285586404 -0.3528027551 0.0320260971 1.3839522372 0.0408239741
59079.2285702281 -0.355548392 0.0319943829 1.387456439 0.0408868127
59079.2285818157 -0.3252103116 0.0318345479 1.3492242076 0.0395615203
59079.2285934034 -0.3416367454 0.0321688557 1.3697922292 0.0405863945
59079.2286049911 -0.312565722 0.0314676524 1.3336021555 0.0386527853
59079.2286165788 -0.3210515292 0.0316133673 1.3440660511 0.0391364592
59079.2286281665 -0.3671856036 0.0322510716 1.4024075509 0.0416589724
59079.2286397542 -0.3372630898 0.0317635674 1.3642854138 0.0399139465
59079.2286513419 -0.3544580245 0.0319632663 1.3860637638 0.040806047
59079.2286629295 -0.3019702771 0.0323203308 1.3206511408 0.0393146189
59079.2286745172 -0.3072289729 0.0316297562 1.327063148 0.0386614017
59079.2286861049 -0.3532557157 0.0320630082 1.3845297315 0.0408880797
59079.2286976926 -0.3368520929 0.0319304065 1.363769072 0.0401084101
59079.2287092803 -0.3592569677 0.0318070802 1.392203711 0.0407865296
59079.228720868 -0.3591305306 0.0315333866 1.3920415944 0.040430861
59079.2287324557 -0.3067155435 0.0316894894 1.3264357468 0.0387161016
59079.2287440433 -0.3195975761 0.0315574716 1.3422673628 0.0390149803
59079.228755631 -0.3295531884 0.031511499 1.3546318278 0.0393170116
59079.2287672187 -0.3299550981 0.031878007 1.3551333681 0.039789031
59079.2287788064 -0.3217857315 0.032037109 1.34497525 0.0396878683
59079.2287903941 -0.3727702588 0.0319399247 1.4096396388 0.0414698203
59079.2288019818 -0.332579018 0.0316668926 1.3584123059 0.0396211629
59079.2288135694 -0.3546679407 0.0318256556 1.3863317712 0.0406382219
59079.2288251571 -0.3724499739 0.0322427957 1.4092238659 0.0418507113
59079.2288367448 -0.3652588665 0.0320676192 1.3999210587 0.0413485635
59079.2288483325 -0.3506138039 0.0325954256 1.3811648638 0.0414660188
59079.2288599202 -0.3402600427 0.0324890743 1.3680564471 0.0409384614
59079.2288715079 -0.382937491 0.0328338865 1.4229020216 0.0430315957
59079.2288830956 -0.3417237307 0.0320235425 1.3699019765 0.0404062947
59079.2288946832 -0.337300667 0.031830482 1.3643326324 0.0399994154
59079.2289062709 -0.3526122136 0.0316051072 1.3837093815 0.0402802647
59079.2289178586 -0.3303302662 0.0323676698 1.3556017053 0.0404141736
59079.2289294463 -0.3520747379 0.0323099639 1.3830245687 0.0411582149
59079.228941034 -0.3188372616 0.0318952244 1.3413277347 0.0394049453
59079.2289526217 -0.323064712 0.031792937 1.3465605436 0.0394318085
59079.2289642094 -0.3218233805 0.0317424674 1.3450218892 0.0393242272
59079.228975797 -0.3619569323 0.0323114636 1.3956700949 0.0415364682
59079.2289873847 -0.4227477932 0.0326193193 1.4760433663 0.0443469926
59079.2289989724 -0.3521847514 0.0318888731 1.3831647123 0.0406259225
59079.2290105601 -0.3317572722 0.0322784597 1.3573845726 0.0403557919
59079.2290221478 -0.3636100468 0.0325408542 1.3977967254 0.0418950902
59079.2290337355 -0.3309989897 0.0321096612 1.3564369008 0.0401167259
59079.2290453232 -0.3358288995 0.0320166612 1.362484467 0.040178874
59079.2290569108 -0.3369251806 0.0319940642 1.363860879 0.0401910772
59079.2290684985 -0.3328939316 0.032091029 1.3588063653 0.0401634839
59079.2290800862 -0.3612453352 0.0325555075 1.3947556652 0.0418227673
59079.2290916739 -0.3719215357 0.0321567095 1.4085381501 0.0417186627
59079.2291032616 -0.3128742145 0.0317677943 1.3339811286 0.0390325487
59079.2291148493 -0.3271719492 0.0321594113 1.3516641017 0.0400375074
59079.2291264369 -0.3199374257 0.0318860297 1.3426875757 0.039433523
59079.2291380246 -0.3363526364 0.0316864938 1.3631418602 0.0397837212
59079.2291496123 -0.3647917593 0.0322838337 1.3993189119 0.0416094492
59079.2291612 -0.3757801033 0.0322255825 1.41355282 0.0419568601
59079.2291727877 -0.3132930876 0.0316836264 1.334495873 0.0389441547
59079.2291843754 -0.331862662 0.0319825285 1.357516337 0.0399896887
59079.2291959631 -0.3611023169 0.0318749039 1.3945719534 0.0409430293
59079.2292075507 -0.353773081 0.0316706616 1.3851896325 0.0404069929
59079.2292191384 -0.3271471324 0.0319984676 1.3516332069 0.0398362268
59079.2292307261 -0.3300376658 0.0314271439 1.3552364267 0.0392292624
59079.2292423138 -0.3492189042 0.0319369792 1.3793915514 0.0405762175
59079.2292539015 -0.3308971339 0.0318469445 1.3563096558 0.039784764
59079.2292654892 -0.3049878488 0.031594784 1.3243267137 0.0385390223
59079.2292770769 -0.3704221635 0.0316571722 1.4065943396 0.0410139074
59079.2292886645 -0.3290640968 0.0314837217 1.3540217442 0.0392646622
59079.2293002522 -0.3523401895 0.0321946707 1.3833627455 0.0410213762
59079.2293118399 -0.3503945409 0.0315854139 1.3808859675 0.0401730265
59079.2293234276 -0.3345626696 0.0313919011 1.3608964082 0.0393489228
59079.2293350153 -0.3411991788 0.0312441306 1.3692402954 0.0394038156
59079.229346603 -0.3592754272 0.0317267391 1.3922273812 0.040684199
59079.2293581906 -0.3406667564 0.0314908736 1.3685690132 0.0396955271
59079.2293697783 -0.3496269769 0.0315397201 1.3799100916 0.0400865598
59079.229381366 -0.345405949 0.0312326242 1.3745558156 0.0395422172
59079.2293929537 -0.3092081547 0.0320636549 1.3294844494 0.0392632685
59079.2294045414 -0.3364194096 0.0318706181 1.3632256965 0.040017358
59079.2294161291 -0.3621882548 0.0317835136 1.3959674823 0.0408664931
59079.2294277168 -0.2974233817 0.0311985969 1.3151320226 0.0377915389
59079.2294393045 -0.3569598454 0.0315781055 1.3892613007 0.0404073316
59079.2294508921 -0.3411057938 0.0316809614 1.3691225311 0.0399512923
59079.2294624798 -0.3465281092 0.032027125 1.375977219 0.0405900289
59079.2294740675 -0.3310528994 0.0320429026 1.3565042531 0.0400353078
59079.2294856552 -0.3588034847 0.0318517835 1.3916223462 0.0408267972
59079.2294972429 -0.3883611468 0.0323448298 1.4300277289 0.0426029322
59079.2295088306 -0.3340956681 0.0321849386 1.3603111795 0.0403256257
59079.2295204182 -0.3717321231 0.0323712491 1.4082924444 0.0419896708
59079.2295320059 -0.3517778502 0.0322464996 1.382646441 0.0410661397
59079.2295435936 -0.3204156212 0.0319305922 1.3432790717 0.0395060295
59079.2295551813 -0.3463351519 0.0320354143 1.3757327018 0.0405933196
59079.229566769 -0.3495611373 0.0319046711 1.3798264157 0.0405479488
59079.2295783567 -0.3378438203 0.031495291 1.3650153279 0.0395980059
59079.2295899444 -0.3297716034 0.0314969782 1.3549043633 0.0393068004
59079.229601532 -0.3670322096 0.0317955599 1.4022094312 0.0410647821
59079.2296131197 -0.3459438687 0.0317904563 1.3752369974 0.040268409
59079.2296247074 -0.3600937941 0.0321913249 1.3932771596 0.0413110784
59079.2296362951 -0.369015307 0.0319763623 1.4047729075 0.0413737933
59079.2296478828 -0.3597685636 0.0320839287 1.3928598682 0.0411609254
59079.2296594705 -0.3142763569 0.0317987445 1.3357049725 0.0391210658
59079.2296710582 -0.3221778798 0.0319476463 1.3454611185 0.0395913383
59079.2296923264 -0.3400508643 0.0317394569 1.3677929022 0.0399861877
59079.2297039141 -0.3453073209 0.032054275 1.3744309568 0.040578786
59079.2297155018 -0.3211808008 0.0320828504 1.3442260899 0.0397223953
59079.2297270894 -0.3432698395 0.0321378788 1.3718541324 0.0406083465
59079.2297386771 -0.3536034688 0.0318708746 1.384973257 0.0406560828
59079.2297502648 -0.3643902761 0.0326232645 1.3988015679 0.0420313839
59079.2297618525 -0.3395332941 0.0320935453 1.367141031 0.0404130078
59079.2297734402 -0.3649406929 0.0319425332 1.3995108738 0.0411752073
59079.2297850279 -0.3207642171 0.0316632014 1.3437104258 0.039187781
59079.2297966156 -0.3549198904 0.0320873883 1.3866535127 0.0409819376
59079.2298082032 -0.3559421571 0.0321393665 1.3879597206 0.041086991
59079.2298197909 -0.3616117266 0.0316051111 1.3952264174 0.0406155346
59079.2298313786 -0.3614568684 0.0314729963 1.3950274308 0.0404399864
59079.2298429663 -0.3845020658 0.0325368659 1.4249539394 0.042703818
59079.229854554 -0.3374479962 0.0321517004 1.3645177783 0.0404085537
59079.2298661417 -0.3657759759 0.0321216425 1.4005879655 0.0414379533
59079.2298777293 -0.3525658592 0.0321533013 1.3836503066 0.0409771808
59079.229889317 -0.3236396086 0.0318894435 1.3472737354 0.0395724506
59079.2299009047 -0.374433586 0.0321576218 1.4118008349 0.0418164845
59079.2299124924 -0.3435881642 0.0319379898 1.3722564024 0.0403676071
59079.2299240801 -0.3454281885 0.0321366043 1.3745839713 0.040687539
59079.2299356678 -0.3405086126 0.0320869592 1.3683696876 0.0404410264
59079.2299472555 -0.3641044889 0.0328348554 1.3984334242 0.0422928611
59079.2299588431 -0.380621274 0.0323263208 1.4198697594 0.0422761033
59079.2299704308 -0.3622728676 0.0324533737 1.396076276 0.0417310354
59079.2299820185 -0.3811699078 0.0326663019 1.4205874156 0.0427423206
59079.2299936062 -0.343755265 0.032128605 1.3724676164 0.0406147831
59079.2300051939 -0.3103482524 0.032357359 1.3308812327 0.0396645499
59079.2300167816 -0.3694602847 0.0324299658 1.405348757 0.0419779056
59079.2300283693 -0.366892374 0.0320127592 1.4020288476 0.041339976
59079.2300399569 -0.3824485864 0.0322483716 1.4222614362 0.0422452015
59079.2300515446 -0.3585769628 0.0320161547 1.3913320362 0.041028923
59079.2300631323 -0.3348799932 0.0319286755 1.3612942098 0.0400334541
59079.23007472 -0.3204558556 0.0317709205 1.3433288509 0.0393099329
59079.2300863077 -0.3579884685 0.0322298302 1.3905781062 0.0412803686
59079.2300978954 -0.3667580308 0.0321145956 1.4018553788 0.0414663522
59079.2301094831 -0.3250007255 0.0319094031 1.3489637839 0.0396468906
59079.2301210707 -0.3893966044 0.0318757941 1.431392185 0.0420252027
59079.2301326584 -0.3797480708 0.0317533937 1.4187282883 0.0414934493
59079.2301442461 -0.3516831477 0.031490607 1.382525846 0.0401000075
59079.2301558338 -0.3285102057 0.0317929407 1.3533311627 0.0396300796
59079.2301674215 -0.3733629052 0.0325667612 1.4104092971 0.0423067724
59079.2301790092 -0.3822703015 0.0321978604 1.4220279108 0.0421721067
59079.2301905968 -0.3540349123 0.0327867211 1.3855237189 0.0418410055
59079.2302021845 -0.3509684881 0.0322389377 1.3816161312 0.0410259154
59079.2302137722 -0.3456312359 0.032425334 1.3748410612 0.0410607723
59079.2302253599 -0.3684871309 0.0322800704 1.4040896963 0.041746444
59079.2302369476 -0.3616984161 0.0319567575 1.3953378222 0.0410707124
59079.2302485353 -0.3839389563 0.03195778 1.4242150886 0.0419220341
59079.230260123 -0.29451204 0.0317518408 1.3116102925 0.0383587005
59079.2302717106 -0.3770214027 0.0315078929 1.4151698294 0.041069374
59079.2302832983 -0.3605491556 0.0317691422 1.3938616273 0.0407863942
59079.230294886 -0.3737505209 0.0317326921 1.4109129134 0.0412379709
59079.2303064737 -0.3720605774 0.0318698074 1.408718542 0.0413517441
59079.2303180614 -0.3626696793 0.0320170083 1.3965866031 0.0411849728
59079.2303296491 -0.3541914865 0.0320727882 1.3857235399 0.0409358179
59079.2303412368 -0.3565323298 0.0318834201 1.3887143778 0.0407819507
59079.2303528244 -0.357700012 0.0320277674 1.3902087089 0.041010667
59079.2303644121 -0.3778364992 0.0321043172 1.416232641 0.0418782186
59079.2303759998 -0.4258769519 0.032385831 1.4803035503 0.0441566368
59079.2303875875 -0.3669033456 0.0319138869 1.4020430155 0.0412127128
59079.2303991752 -0.3646482799 0.0320453431 1.399134005 0.0412966097
59079.2304107629 -0.3515062542 0.0319084019 1.3823006164 0.0406254063
59079.2304223505 -0.3473316319 0.0320127622 1.3769959178 0.0406018632
59079.2304339382 -0.3920172988 0.0319248718 1.4348513793 0.0421916241
59079.2304455259 -0.3380561929 0.0313920376 1.3652823542 0.0394759096
59079.2304571136 -0.3828079619 0.0322441411 1.4227322785 0.0422536431
59079.2304687013 -0.367403239 0.0319555478 1.4026886911 0.0412855167
59079.230480289 -0.3454121619 0.031620656 1.3745636812 0.0400337159
59079.2304918767 -0.3308682306 0.0318083425 1.3562735499 0.0397354828
59079.2305034644 -0.3507196689 0.0316853791 1.3812995411 0.0403122405
59079.230515052 -0.3349606704 0.0317681123 1.3613953665 0.0398350934
59079.2305266397 -0.3574076633 0.0318269949 1.3898344273 0.0407426114
59079.2305382274 -0.3604747818 0.0320855029 1.3937661499 0.0411897282
59079.2305498151 -0.3639335392 0.0319198393 1.3982132575 0.0411078037
59079.2305614028 -0.331491443 0.0316075885 1.3570522743 0.0395073683
59079.2305729905 -0.3743341733 0.0320643247 1.4116715729 0.0416913472
59079.2305845781 -0.3438806695 0.0317622905 1.3726261481 0.0401563511
59079.2305961658 -0.3443581736 0.0315632144 1.3732299584 0.0399222176
59079.2306077535 -0.3258470382 0.0313540747 1.350015688 0.0389872827
59079.2306193412 -0.3497764365 0.0316744533 1.3801000595 0.0402633461
59079.2306309289 -0.3429148297 0.0315109855 1.3714056422 0.0398032083
59079.2306425166 -0.3423248492 0.0317181218 1.3706606336 0.0400430883
59079.2306541043 -0.3604920324 0.0314753716 1.3937882949 0.0404071148
59079.2306656919 -0.3575517527 0.0319503206 1.3900188863 0.0409059123
59079.2306772796 -0.3238073355 0.031973294 1.3474818812 0.0396826327
59079.2306888673 -0.3315785019 0.031713935 1.3571610927 0.039643473
59079.230700455 -0.3868339927 0.0325604198 1.4280177217 0.0428266156
59079.2307120427 -0.344213987 0.0317778355 1.3730476046 0.0401883402
59079.2307236304 -0.3463771938 0.0321794782 1.3757859739 0.0407774475
59079.2307352181 -0.3874522641 0.0324483575 1.4288311366 0.0427035309
59079.2307468057 -0.3285136066 0.0315393634 1.3533354018 0.0393141172
59079.2307583934 -0.3893699025 0.0322965453 1.4313569827 0.042578876
59079.2307699811 -0.3765460976 0.0322466977 1.414550443 0.0420139823
59079.2307815688 -0.341823616 0.0319051157 1.3700280102 0.0402605712
59079.2307931565 -0.3521697207 0.0319627147 1.3831455642 0.0407194317
59079.2308047442 -0.3292670798 0.0317322293 1.3542749079 0.0395819857
59079.2308163318 -0.3565866234 0.0317820334 1.3887838239 0.0406543003
59079.2308279195 -0.3841744359 0.0320710972 1.4245240126 0.0420798085
